rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,I have to bore out the opening for this item.,I have to bore out the opening a little bit in order to install this item.,[],B07HGK7NRP,B07HGM3N15,AG4RDNEXBUS7SKHLYCZHG2Z4FZ5Q,1636110648868,0,True
5.0,Looks great,Ez install,[],B078KV73QN,B078L5GJ52,AEH6NGAY2BZCGDYMOVQ7QPHRMSIQ,1630794266533,0,True
1.0,Junk,Didn’t work and hooks didn’t stay mounted,[],B0795BVCDW,B0795BVCDW,AEH6NGAY2BZCGDYMOVQ7QPHRMSIQ,1619038521490,0,True
5.0,Excellent and Easy Gauge,"I had misplaced this and was delighted to find it buried in my car because my low tire light came on.  Turned out the pump I used was automatic, so I used this gauge after I filled the tires.  It was super easy to use. Nice, lighted digital display and I know it was accurate because I had just filed the tires to the number it showed.  I realized I don't often have to fill my car tires and plan to put this with my bike, which needs air way more often.  Very nice and I would definitely recommend for purchase.",[],B08S466H1Q,B08S466H1Q,AEZ26WGWJ3EOQ4KWSHG77HJAG4EA,1675801899424,0,False
3.0,Missing rhinestone,One of the rhinestones was missing from the headlights and it wasn’t in the packaging to reapply it. Had to find a comparable one to glue in as this was a gift and it needed to be fixed right away.,[],B07PXXGVKH,B07PXXGVKH,AFB2YVTRAJW2GCUQMBBNHEPNXCGA,1602097622449,0,True
5.0,Great product,I used this to dampin a aluminum turntable platter to reduce the ringing it worked well.,[],B001URKV0G,B001URKV0G,AHB5CGLYN3Y6NIPHNQLYFJT2W2PQ,1651078575611,1,True
5.0,A good choice for Darth Vader helmet mesh,"Yes that's why I bought this!  And for the A New Hope version, this is a good mesh shape ane size match.  A quality product, well manufactured with consistent shape and color throughout.  Carefully packaged by customcargrills and arrived in perfect condition.",[],B00F3FJU6C,B00F3FJU6C,AEDHXXX2F66EMWOSSPCQHS62UKNQ,1480649175000,0,False
4.0,Works fine when used correctly,Defective.  Rivet ballooned in diameter along entire length and cracked two plastic pieces of plastic I was trying to join.<br />UPDATE 4/11/2015:  The tools manager at Tekton contacted me and sent me a new 6555 rivet gun and provided good pointers for proper use.  I needed to push against the rivet at the same time I was squeezing the handle for the rivet to break off cleanly and to prevent the rivet from ballooning into the materials being riveted together.,[],B000NPT74C,B000NPT74C,AEDHXXX2F66EMWOSSPCQHS62UKNQ,1424914149000,4,True
4.0,It’s ok,[[VIDEOID:1877ab0d27ebd49e244b9d8133bf2d02]] It was a bit hard to install and the top part of the roll looks like it has a protective clear tape that needs to be removed when in reality it doesn’t.  I tried to remove it but there is nothing there to remove.  There are faded marks on the roll which doesn’t look too appealing.  Overall it’s a nice product but it could be better.,[],B0932RXN5Z,B08NJ96YPX,AEBLCHCESVOG4V4FFTT2F3QC2ZLQ,1668468923823,7,True
4.0,It’s ok,"[[VIDEOID:63a9950b453d3cb48900cde708bd8a51]] I like it.  The only problem is that it doesn’t stick, I had to use my own adhesive, but it’s ok.  Also i added the red lines to match the interior of my truck.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71B6-zl+efL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71B6-zl+efL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71B6-zl+efL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B57YK7F4,B0B57Z9S8V,AEBLCHCESVOG4V4FFTT2F3QC2ZLQ,1668154504702,0,True
4.0,Easy to put on,I like the way it looks.  The only problem I have other than the price is that the front seat covers are not covering my seats completely.  It should cover around the handle as well.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71egbEi7RSL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71egbEi7RSL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71egbEi7RSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81ywxQAZCPL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81ywxQAZCPL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81ywxQAZCPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09VKQHKQS,B09VKS84YB,AEBLCHCESVOG4V4FFTT2F3QC2ZLQ,1656248750002,1,True
5.0,great fraternity great tradition.,great fraternity great tradition.,[],B00G71OIYK,B00G71OIYK,AGRKTMF2N365CHSX3HZDFII2EXDA,1598394307698,0,True
5.0,Just enough bling,"I like the black ""rhinestones"" as it adds just enough sparkle, not too much. I did have to use my own screws to attach to my car. The included bolts didn't work at all.",[],B08BLF3BZY,B09MFQB2R1,AHFR2P34DFCGTJYFLV4PLYFVF6IA,1623297003303,0,True
5.0,Work great,Work great like the spray. Convenient ready to go wipes. Work great on inside and on outer trim and tires.,[],B0BNW6FFS5,B0BT97Q2ZV,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1673586803563,0,False
5.0,"Easy to use, not as loud as I thought it would be.",Great pump that is compact enough to fit in the spare tire compartment. Cord is long enough to reach all tires and the gage seems to be correct as I check it with a few other pressure gages I had. Fast to top off tires but would probably take awhile to pump up a while tire. Very pleased with this pump.,[],B097B6THSR,B09LYLFKCQ,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1639523652271,0,False
5.0,Very nice,This is a great pajama set. Looks very nice and is Soft and comfortable. Fits true to size and seems well made.,[],B08Y73CNHH,B08Y73CNHH,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1622516377998,0,False
5.0,Excellent set,I’m not a big fan of dealer plate frames. These fit perfect and look great. Fit perfect on my Lexus RX 2020.,[],B08LGKNXCR,B08JTY6RQZ,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1622002461761,0,False
5.0,Excellent,These work great for those tough cleaning jobs that require serious elbow grease. From cleaning your BBQ to concrete stains. Overall very pleased with performance. Wear eye protection!,[],B08FCQ22Q7,B08LW1LJM6,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1599791912566,0,False
5.0,Great little battery powered pump,Nice little air pump. USB chargeable. And it can also be used as power bank. Nice to keep in the back of the car in case of an emergency or as a pump for sporting equipment.,[],B082NLKLMJ,B082NLKLMJ,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1594081598670,13,False
4.0,Good set but would rather it came wit more Multi-Purpose Towels,"This comes with two washing scrubbers/cloths, I think you only really need the mitt, it can be used for both of those purposes. The drying towel is too small. The other towels are great for general cleaning, wheels, tires, inside the vehicle. Duster works good but had to shale out a lot of loose fluff first. Buffer towel is great for wax jobs, but not much different that one of the multi use towels. Overall a descent set to help you get your car looking good. More of a gift item.",[],B07NR263TC,B07NR263TC,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1576699581039,0,False
5.0,Great set of microfiber towels,"I've used these to clean our cars. They work great at removing wax. I've also used to clean the wheels and interior, using a different  one for for each application of cores. The different colors work well so I know what was used for what the next time I wash my cars.",[],B07C2YCN9R,B07C2YCN9R,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1576693163153,1,False
5.0,Nice and easy to use.,"The easiest way to wax your car I’ve ever used. All you have to do is most your car while your washing your car and then rinse it off, you’re done. It’s a quick way to add protect and repel dirt/dust/water. That being said don’t expect miracles here. It doesn’t last like a good traditional wax would and doesn’t give the same eye wowing shine. But it does feel like you’ve given it a wax.",[],B07NJXYQBW,B088LFD2W4,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1558373923266,1,False
4.0,Makes cleaning my wheels a breeze,"I have used on both of my vehicles. They are both new so the wheels are in great shape, so no hard cleaning job. These worked well to shine the wheels and the tires easily. The applicator makes it easy to use. I think hard core car cleaners out there will go with something that doesn’t waist so much solution, as for me they work fine and I like the all in one brush and applicator.",[],B07NN5BCMG,B07NN5BCMG,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1557449073502,0,False
5.0,Nice leather cleaner for car seats,"I used this on the seats in my Honda Odyssey vehicle and it worked well to clean the leather seats. It was a bit strange to pump out the liquid onto the the sponge but it worked fine. Kids are brutal on the leather seats, they get mucky and dirty pretty quick. So every other wash I make an attempt to get the muck off. This product works well get the grime off easily without hurting the leather. I haven’t had the need to use the conditioner product yet, as these seats a very soft already.",[],B07PXQTCZD,B07PXQTCZD,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1556984567766,0,False
5.0,Great tool,This is a great tool. I own two of these and keep one in each of our vehicles. It holds the air in it until you press the release button. Seems to be very accurate. Feels like a quality built product.,[],B07KHGPXBM,B07KHGPXBM,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1553817926055,0,False
5.0,Great for an older car that hasn’t been washed in forever,I have a commuter vehicle that gets treated pretty poorly when it comes to being cleaned. The car is about 10-11 years old and sits in the SoCal sun just about every day. A few years ago I gave up washing it except for like once a year. Anyway to make a long story short the paint and clear coat have been coated in a thick oxidation that only comes off with and extreme amount of elbow grease and wax. This product helps get rid of the oxidation with half the effort. Makes this 11 year old car look almost like new.,[],B07K13JHCZ,B0C62LCLJP,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1553214336874,1,False
5.0,Works great easy to use.,"I useally wax after every 2 washes because if I don’t my car gets dirty so quick. This product comes in a easy to use spray bottle. Took me about half the time it normally does with other waxes, mainly do to the ability to quickly spray it on and the fact that it comes off so easily. I’m not too concerned about the longevity because, like a mentioned I wax after every other wash.",[],B06XDXQZ1L,B08WL4WMKS,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1541219305912,0,False
4.0,Grandson likes it,My eight year old grandson likes this for styling his short hair. It is easy for him to use and get his hair looking how he wants it. Smells nice and holds well.,[],B01MQ114YF,B07Q1YT94Z,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1506729829970,0,False
4.0,Good easy wax,Good easy to use wax. Works well.,[],B0185PU7TK,B01BGRVAVI,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1457396502000,0,False
5.0,So far so good,"So far it works as good, if not better than DW-40 but without the smell. So far I have used this on a squeaky door hinge and it worked perfectly.",[],B000E6YTY8,B07DVZ8NVL,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1408805742000,0,False
5.0,It covered our trailer…,"Out last one lasted a week. This one is better quality. I think we are on Week 6- it still covers our trailer. All covers are a pain in the butt to put on, but if you spend a fortune on a trailer- buy a cover. Even if it only lasts 1-2 seasons- it’s cheaper than having to repair water damage.",[],B07DWLZQ1P,B08LKPVP9F,AHBI5SLZDP3Q3LZPETJLCHQFGLUA,1670194992015,3,True
4.0,It’s a car trash can.,Works well as a car trash can. I accidentally ordered two. I have the extra to my sister. She likes hers. Mine is in the front seat with the strap around the gear shift and Hera is hanging from the back of the front seat. They work well in both places. I was disappointed that it didn’t come with bags. The description suggested it would.,[],B01LMMXTV6,B09PDH87DV,AEW7KGZFQFB6P2YRTN6JGVR3YRLA,1595791922355,0,True
5.0,works like a champ.,I've used brass scrapers for years.  My father gave me my first one when I got my first car.  They are much more effective than plastic scrapers and do not damage windshields. Frost is removed from the windshield in one smooth stroke.  I purchased these to replace one with a broken handle.  It lasted 10 years and the blade was still fine.  In fact the last time I bought one I could only find them in bulk so I had to buy a box of 24.  My co-workers each got one for Christmas that year. One of them emailed me recently to find out where she could get another.  I guess the plastic handle has about a 10-year lifespan.  I sent her the link to these.,[],B00PQA5S4C,B00PQA5S4C,AEW7KGZFQFB6P2YRTN6JGVR3YRLA,1431205381000,0,True
5.0,Just what I needed’,"My regular car visor has broken on the driver side, no longer adjustable, and I had to zip tie it up to keep it from hanging down, blocking my view.  This clip on visor is super easy to install and instantly solved my sun glare problem!  I am impressed with the quality of the product, also pleased that there was peel off protective film on both sides, plus a cleaning cloth was included!  Excellent value at an excellent price.",[],B09SHDVQHF,B0B4NH8LVB,AENR7RAJSAIV6E2UE6AZ7BUEIOIQ,1657771234065,2,True
5.0,Great cost with Quality results,"Cost and time are a few of my biggest concerns in general life. So when my RAV4 got into a fight with a 20 year old rose bush and came out with gashes like Freddie Kruger came to visit, I looked into professional repair. After the estimate,<br />I couldn’t swallow for 20 minutes... hence an amazon search for scratch repair brought me to this product. So glad I made the purchase. 100% worth it! Great cost and the quality is top notch!<br />( PS- Don’t worry the rose bush won obviously)",[],B07HNHC828,B07HNHC828,AGQKBA5POXDOUO4U43YF2LNEZPLA,1570751078042,0,True
5.0,Great products,Used to remove door paint from other cars worked like a charm. The wax was so easy to use and made it really shine!,[],B08BL74HTD,B08BL74HTD,AGHMLD6PADUUKHJ7LF437PFNDL7Q,1598307643731,0,True
5.0,Best yet,This really work on my doors. Where people hit your doors with their doors. The side of my cars was riddled with Mark's. Now most are gone but the very deep ones. So easy to use and wipe off.,[],B07HNHC828,B07HNHC828,AGHMLD6PADUUKHJ7LF437PFNDL7Q,1596917573672,0,True
5.0,Great for the price.,Using it for a transponder for garage access. Holds great. Would buy again.,[],B00CZG1U2Y,B00P19YY70,AGHMLD6PADUUKHJ7LF437PFNDL7Q,1519274373740,0,True
5.0,This is the real thing!,This is the real thing. I needed to replace my Jaguar XF fuel cap since tether broke. Fits perfectly and no errors on console.,[],B00BJOCI8S,B00BJOCI8S,AGHMLD6PADUUKHJ7LF437PFNDL7Q,1505850094536,2,True
5.0,Gets sunscreen off my leather seats,"Bought this while I was on a beach vacation because my black leather seats were turning white from sunscreen. It works pretty well, a few sprays and a few wipes and the sunscreen comes off. I wound up doing the whole inside my car including the dashboard and steering wheel and it looks good. You have to buy a separate cloth though it doesn’t come with one. No odor.",[],B07PWJCSZF,B08WDGRGDC,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1661632582481,0,False
5.0,Five stars for sturdiness and durability,"My new Honda Accord's trunk is just one big open space and after one week a half-empty bottle of wiper fluid tipped over and spilled all over the place. Thus the need for a trunk organizer.<br /><br />This one is very large and very, very well put together. Almost too large because when fully expanded it takes up a lot of trunk space, though you can limit it to half-size if you want. It's easy to put together with a lot of velcro and has velcro strips on the bottom that hold it in place on a typical trunk carpet. I really like the removable lid, which lets you put stuff on top of it.",[],B07D2BN43Q,B0BN5WWX2Q,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1617294497451,0,True
5.0,Good wipers,Good wipers. The water really does bead up after using these for a day or two.,[],B084CTGDKQ,B09HZ3W89W,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1603165032535,0,True
5.0,Works,"Long story short, I thought my fancy $15 two-handed gauge was broken so bought this to check that the fancy gauge was working properly. It showed the same pressure so I guess it's accurate. A lot easier to use too.",[],B07QRZ1KJW,B08XJZS1HM,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1589768133625,1,True
5.0,"Save a lot of money, do it yourself","My Toyota was at the dealer the other day and they wanted $99.99 to change the cabin air filter. I said no way and bought this instead for ten bucks. Installation is very simple, you undo one screw at the back of the glove compartment and then remove the plastic tray the filter is house in, then you put the new filter in the tray and snap it back into place and replace the screw. It takes about five minutes.",[],B014TMTRK8,B014TMTRK8,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1570819132870,0,True
5.0,Very good,They're solid and look good. They fit easily on standard valve stems. No complaints.,[],B07K2VS95N,B08KJCHPBS,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1553529251101,0,True
5.0,Heavy duty,"I got tired of those ""stick"" tire pressure gauges breaking and of wondering whether they're accurate or not.  For less than ten bucks this is good:<br /><br />PROS:  Heavy duty; either side of the connector works so can use at different angles; checked it against a friend's expensive air compressor gauge and it's accurate; bleeder valve lets out air down to PSI you want; round part is encased in rubber.<br /><br />CONS:  Turns a one-handed job (with the stick gauge) into a two-handed job; takes up more space in a glove compartment.<br /><br />Press the connector onto the tire and it pressurizes the gauge to the PSI.  Then the gauge holds the reading until you press the bleeder valve on the side.  I fill my tires to ~35 PSI on a 12-volt portable air compressor, then use this and bleed it down to 30.  Easy every time.",[],B000AS5RNM,B000AS5RNM,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1301281141000,0,True
1.0,Don't buy this,"This worked OK for around two months.  Then the light broke.  OK, the compressor still worked so I could use it.  For a while.  Then the snap-on tire connector broke and that was that, I had to throw it out.  When it did work it was very loud and kind of slow.  Spend another ten bucks and get something else (with a screw on connector -- no snap ons).",[],B000066B55,B000066B55,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1300205993000,0,False
5.0,Finally a wiper that works,"First I tried expensive Bosch wipers but they did a poor job. Next I paid a bit less for Rain-X wipers, and those were better but still not good. Finally I said what the heck and bought a pair of these for $6 each and they are without a doubt the best. The others left streaks but these just work like they're supposed to. Cheap, easy to install too. The Rain-X's are now in my trunk as spares. Don't spend a lot on wipers.",[],B0009IK5VC,B00C9UCQ6A,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1272483364000,2,True
5.0,Finally a wiper that works,"First I tried expensive Bosch wipers but they did a poor job. Next I paid a bit less for Rain-X wipers, and those were better but still not good. Finally I said what the heck and bought a pair of these for $6 each and they are without a doubt the best. The others left streaks but these just work like they're supposed to. Cheap, easy to install too. The Rain-X's are now in my trunk as spares. Don't spend a lot on wipers.",[],B0009IK5XK,B00C9UCQ6A,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1272482886000,17,True
2.0,Disappointing,"I have one of these on my car and also a 24-inch wiper of the same type.  Neither one works well.  I bought Bosch because I though it's supposed to be a good brand, but in reality these wipers leave streaks as they go back and forth and just don't work all that much better than the old wipers they replaced.  Get something else.",[],B0009IK84Q,B0B36K3V27,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1205423927000,2,True
2.0,Streaks and more streaks,"I'm disappointed in the wipers.  I bought the Bosch because I though it was a good brand, but the fact is these wipers don't work all that much better than the old ones they replaced.  They leave streaks as they go back and forth and just don't work like new wipers should (and I've had them on my car for three months now).  They work better when there's heavy rain, but still they're not great.  I won't be buying these again.",[],B0009IK86Y,B0B36K3V27,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1205423715000,0,True
5.0,Convenient,"Best thing I bought for my van, I absolutely love it. So easy to install, great price and very convenient.",[],B07TTL7ZJF,B09VSV7J87,AF4IKJMS4TPSLWTXBJHRJ542XQAA,1618271804789,0,True
4.0,Small,Smaller than I thought but pretty,[],B07JGJWFPC,B07JGJWFPC,AF4IKJMS4TPSLWTXBJHRJ542XQAA,1617933894935,0,True
5.0,Just as advertised,Just as advertise. Arrived in a neat small zip lock bag.<br />Someone was working on July 4th for me to get this on Thursday the 5th.,[],B071RZFRZM,B071RZFRZM,AG6DIQWOKFZFS3LM65IG5NU4UZYA,1530823022598,0,True
5.0,Exactly as advertised,Exactly as described,[],B000CMF37Q,B000CMF37Q,AG6DIQWOKFZFS3LM65IG5NU4UZYA,1524169338235,0,True
5.0,Exactly what I wanted.,"It was exactly what I expected, my daughter is learning to drive so these will come in handy. Thank you.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C11YNwzK9SS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C11YNwzK9SS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C11YNwzK9SS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07X8RVS4B,B0B17874DW,AE34VA3WMMQ66SY7HAFPRZNZUEBA,1622388140902,0,True
3.0,Great visiabilty buy falls off too often,I am reordering AGAIN since these mirrors have a tendency to jump ship.  Maybe I should seek out another brand as I have not had this problem with these type of mirrors falling off in the past with my older cars.,[],B0093LYB20,B0093LYB20,AG5RLYHH277YN5CG5UIMLHMG4XWQ,1404159288000,0,True
5.0,Oops,Completely not what I needed my fault,[],B01N22F9V3,B01N22F9V3,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1592994867438,0,True
5.0,Ignition coils lit my fire.,Great value for the money! My neighborhood Advanced Auto and Auto Zone wanted just shy of TWO HUNDRED dollars. Thank you Amazon.,[],B01IQXIEMS,B01IQXIEMS,AGJY4LG74YJEJBVWIPIMIZ464ELA,1508968153418,0,True
5.0,Secure,I prior had the hard clip style. I was hesitant on this design but it is better than the clip style. Stays in place.,[],B07PCMD9V5,B09QYSGMLM,AHTKN5PA26VHUFIEC2AZAYA5O5DA,1622831422114,0,True
5.0,Nice quality,love all the side pockets and the handles. Easy to move and to store items,[],B07TV2YBLP,B07TV2YBLP,AHTKN5PA26VHUFIEC2AZAYA5O5DA,1598802340779,0,True
5.0,Happy customer.,Works perfectly for my 2005 Suzuki aerio SX.,[],B01ACJOFN6,B01ACJOFN6,AHH4EDVBK4H6ZWPSCSNQHX3BRKZA,1578581226667,0,True
5.0,No complaint happy customer.,Works perfectly for my 2005 Suzuki aerio SX.,[],B07HVPLPR3,B07HVPLPR3,AHH4EDVBK4H6ZWPSCSNQHX3BRKZA,1578581137881,1,True
1.0,Just doesn't work,"I bought this because I needed an all purpose epoxy glue which was easy to use. This was definitely not easy to use nor did it work. Waste of money, especially for wood even though it says it will adhere to most surfaces.",[],B001J9J6VA,B001J9J6VA,AEIPXVWUORGDX3K3WFJQQ3CFLUOQ,1403030605000,0,True
5.0,Easy stick on and easy peel off,These worked out perfectly for my car! Stay up well and super easy to apply. Just stick it on the window and rub your hand over it and you’re good to go.,[],B08P4Y6YYC,B08P4Y6YYC,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,1629418479176,0,True
5.0,Nice quality,Bought as a gift for hubby great fit good quality. No shrinkage after washing in cold water.,[],B07TNSDQPX,B07TLP2KPB,AE5PCZCRUBNDXNLAT7SJKKBRPQIQ,1624858316256,0,True
2.0,Ok,Love the color but comes off of my knobs easily,[],B08SHQBMZF,B094GVTFJ4,AEFLZ7L6TGJDCP4D4KYZSOXLSWVA,1629341949566,0,True
3.0,Pops off,It looks real nice easy to put on but easier to come off .,[],B08ZNF8XSS,B08ZNGVY7R,AEFLZ7L6TGJDCP4D4KYZSOXLSWVA,1629341248932,1,True
5.0,No gaping hole in my dashboard,"My 1st. car, great condition. I gave someone a ride and their kid took the lighter cap.  Didn't know these could be replaced.<br />Very happy with product.",[],B007JCSQ6W,B007JCSQ6W,AGGZAFJX4MPXGAZUE33IAHAVIYKA,1420849292000,0,True
4.0,good for price but no bargain,The colour is slightly off from standard tan/beige interiors.,[],B0009YDQEE,B000DINC3Q,AHEDNX6O6ROABU44WTGKLNZZD7VQ,1556032150430,0,True
3.0,... need to buy this product you are not being funny you are being part of the problem,If you need to buy this product you are not being funny you are being part of the problem.,[],B003YYW78W,B003YYW78W,AHEDNX6O6ROABU44WTGKLNZZD7VQ,1412332120000,3,False
5.0,Good Product,Good Product,[],B000BPLNXC,B000BPLNXC,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619316986815,0,True
5.0,Good Product,Good Product,[],B078YGTZZH,B07919XK93,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619316482287,0,True
5.0,Good Product,Good Product,[],B00BYH6C1E,B00BYH6C1E,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619314908731,0,False
5.0,Good Product,Good Product,[],B000GU3KHO,B07MX5M6M7,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619217990245,0,True
5.0,Good Product,Good Product,[],B0008FUH46,B0008FUH46,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619217909073,0,True
5.0,Good Product,Good Product,[],B07F6G3MHV,B07H1DF8J4,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619217898477,0,True
5.0,Good Product,Good Product,[],B075PJY2QR,B075PJMPZ4,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619124451910,0,True
5.0,Good Product,Good Product,[],B00X2TUW1I,B00X2TUW1I,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1619123881784,0,True
5.0,Good Product,Good Product,[],B00L452E40,B00L452E40,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1618687345805,0,True
5.0,Good product,Good product,[],B00KC0YT7I,B00KC0YT7I,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1612124484824,0,True
5.0,Good product,Good product,[],B007W5U0JW,B007W5U0JW,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1612124305319,0,True
5.0,Good product,Good product,[],B00A4MWSN6,B09T5DY4HF,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1612123982551,0,True
5.0,Good product,Good product,[],B00A4LOIFI,B09T5DY4HF,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1612123972397,0,True
5.0,Good product,Good product,[],B00AJD23CQ,B00AJD23CQ,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1612123692727,0,True
5.0,Good product,Good product,[],B007GR5SDY,B007GR5SDY,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1612123479572,0,True
5.0,Great product,"Great product - make sure you read it doesn't cover the upper seat all the way. It covers the middle but not the end sides. Love it, very nice look, and works well.",[],B07TTRHPM8,B08F4WP8DJ,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1598759961241,0,True
5.0,Good,Worked really good cleaning my headlight,[],B001S7ZT5A,B01LYOGJ5X,AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,1594617077391,0,True
5.0,Great price works so much better than my level 1 charger. Extremely satisfied!,Does exactly what it says and I’m charging my Chrysler Pacifica e-hybrid so much faster now!,[],B07P9C963L,B07P9C963L,AHQGNBOUXFMLZHGBOEERF75JFPIA,1634505802767,0,True
5.0,Does what it should,This is a great little battery tester. I have found it to be most accurate if I take a reading after driving it around the block than at a stone-cold sit. So far it has not let me down. All lights and gauges work as expected. No complaints.,[],B01DYE581Y,B01DYE581Y,AF7J5A2ME55LSCRVQWXB3BKE7CHQ,1571334729928,0,True
5.0,BEST bar none!,"I have been using this compressor for a little over a year now. It is the BEST one I have ever used. I attach it to the valve, it tells me the current psi, I press one button, it inflates the tire to my preset oressure, and it turns itself off when it reaches the desired pressure. Can you beat that? NO! If you like your tires right where they need to be, what are you waiting for!",[],B07789PTPG,B07789PTPG,AF7J5A2ME55LSCRVQWXB3BKE7CHQ,1571313019589,0,True
5.0,Perfect for 2012 escape,"An exact fit to replace the REAR wiper on a 2012 Escape. Easy to install, although expect to have to figure out precisely how to snap out the old one and snap in the new. You can find videos online that show you exactly how to do it. DIY and save!",[],B001KS0M5O,B0BB5PDBWT,AF7J5A2ME55LSCRVQWXB3BKE7CHQ,1446293396000,1,True
5.0,Product does the job!,"Got this for my wife for Christmas because by her own admission she has &#34;drop-sy.&#34; Now with this item in place in her Jeep, she tells me that nothing disappears in the cracks between the seats. Follow the instructions and be sure you &#34;make it fit&#34; snugly where it is supposed to go. It works as advertised.",[],B00BYH6C1E,B00BYH6C1E,AF7J5A2ME55LSCRVQWXB3BKE7CHQ,1422283616000,1,True
5.0,"Perfect Fit, Easy to Manage","We purchased two sets of front floor liners, one for a Ford Escape and the other for a Jeep Patriot. The installation in the Jeep turned out to be much more satisfactory for the following reasons: (1) the liners are much more FLEXIBLE than the ones we received for the Escape; and (2) the Jeep uses a simple hook to hold the driver's side carpet in place. The design of the liner on the driver's side easily accommodates the hook. (See my companion review of the liners for a Ford Escape.)<br /><br />Because of the flexibility of the liners and the interior design of the Jeep, it appears that the liners will be easily removable should they contain liquid or debris. They will readily go ""straight up and out"" of the vehicle should the need arise.<br /><br />The installation of the liners in the Jeep turned out to be a much more satisfying experience than for the Escape. The liners for the Jeep give a much better measure of this product. You should be very happy, as we are, if you buy these liners for your Jeep Patriot!",[],B000VBEF0Y,B000VBCDC6,AF7J5A2ME55LSCRVQWXB3BKE7CHQ,1361011493000,5,True
