rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Great Phone Mount!,I ordered this to use with our tripod. My teenagers enjoy filming short videos with their cell phones and I thought this would make it easier.  It adjusts easily to hold all the different mobile phones in our household. Phones are secure & stabilized well. I love that it can also be used without a tripod. I can set my phone in it on my desk  so I can Skype and not have to hold my phone or lean it up against something.,[],B00OVBHKH0,B00OVBHKH0,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1417648958000,0,False
4.0,Sturdy & well made,"So far it seems to be sturdy & well made. My husband's phone fits nicely in it. With his old phone mount, he was able to put his phone into with just one hand, but this one needs both hands. Other than that, it is working well.",[],B00CB6X6Y8,B00CB6X6Y8,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1417470173000,0,False
5.0,Wow! Even better looking in person!,"This cell phone bag is definitely one of those &#34;looks better in person&#34; items. The picture shows a cute little bag, but when it arrived & I took it out of the little storage pouch it came in, it was &#34;Wow!&#34; I ordered this for my teen daughter. Every time we go out together, she gives me her cell phone to hold. Her phone/case are too bulky to fit comfortably in her pockets and she doesn't feel the need to carry a purse if I'm with her. Plus, many of her clothing items don't have pockets. Her phone fits nicely and securely in this. The bag itself is a nice, shiny silver faux patent material. The inside is bright, pink fabric. The chain is so much sturdier than I thought it would be and is comfortable worn across your body. The top of the bag does not close, but as long as you are wearing the bag, that's not an issue. We went to see a movie last night & my daughter wore her new Gracie bag! She was very happy with it. And so was I!",[],B00NQCA11M,B00NQCA11M,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1416582910000,0,False
5.0,Happy Teen Customer,"My 13 year old daughter selected this for her phone and she loves it! It's a little thicker than we thought it would be, but she is adapting to it. Because of the thickness, it doesn't fit as easily into her pockets as her previous phone cover. The case is a mix of a hard case & rubber. The kickstand seems sturdy enough. It's going to be difficult to keep the white portion of the case white. We've already noticed a few scuffs, however, so far she's been able to wipe them off. It took 10 days from ordering for it to arrive, which is forever for a young teen!**UPDATE** I just changed my review from a 4 star to a 5 star. After a couple of months, I am very impressed with how it is doing. It still looks brand new. All the little jewels are still in tact, the kickstand is still secure and the white portion still is clean. I really didn't expect it to look this nice after heavy use by my teen.",[],B00JGI8ROS,B00KCFWSS0,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1415824639000,0,True
5.0,I appreciate that it comes with a life-time guarantee.,We've installed this on our teen daughter's bike for now. She's been using it to film her bike trips. It gives an interesting perspective.  It holds her phone securely and does what the product description claims to do. We all have different phones at our house & we've tried all 4 Android phones without any troubles. My husband is looking forward to using it for a GPS in the spring/summer when he starts riding more. I appreciate that it comes with a life-time guarantee.,[],B00LQSMWEW,B00LQSMWEW,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1414964202000,0,False
5.0,Love my new phone case!,This phone case is nice & slim. It does not interfere with the buttons. It was easy to put on and fits nicely. It's also very easy to remove. I like the subtle Android image. Very pleased.,[],B00FH507OM,B00FH504BI,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1409246228000,0,True
5.0,Wife loves it,"Instead of caring a large wallet or pocketbook, she carries her cell phone case.",[],B09G9V5KLQ,B0B7MBGWJ3,AHVOK65L3F75OXOCN43YLHK43CRA,1639716429663,0,True
3.0,"Great Magnet, Bad Adhesive","Magnet is really strong, however the adhesive to stick it onto the base is not sticky enough and will not stay. Therefore, I used some two sided tape I have and was able to keep and use the product.",[],B0859VRH6C,B0BN5283QJ,AGIAAM4LSGEGLP4IMKCFZ6OQQXSA,1616091185363,0,True
5.0,Best Price for the quality,Best price for the quality,[],B082W23XXL,B082W23XXL,AGIAAM4LSGEGLP4IMKCFZ6OQQXSA,1612922588945,0,True
5.0,Just what I was looking for,Just what I was looking for,[],B07QHX6TV8,B07QHX6TV8,AGIAAM4LSGEGLP4IMKCFZ6OQQXSA,1577900376014,0,True
1.0,THIS IS AWFUL!!,"I have to purchase one of these every year because they don’t last long but I’m willing. However, this one is AWFUL!! The sound is turned all the way up on the UFO, as well as my device, and I can barely hear anything. I have tried several devices and it’s the same. Beyond that, I fully charged the battery and it died in just over an hour of use. This was a waste of my money…especially knowing I’d have to replace it soon anyway. I think it’s time to look for something else to replace this item with.",[],B08JVF3D18,B08JVF3D18,AFNEQKDVYISDAX242ZJZU5LFSRYQ,1639872854079,0,True
2.0,Love the product but it hasn’t worked long for me.....twice,"I am bummed to be only able to give this 2 stars because I love the product and the fact that you have 2 batteries. However, I bought one and it only lasted a couple of months of user time before it wouldn’t work and just make a loud screeching sound in my ear. I decided to order another one hoping it was just a fluke (because, as I mentioned, I really like the product) but after another couple of months of use, the batteries won’t charge and I have 2 charging cords. I love the product but am leery of paying another $25 if it’s only going to last a couple of months.<br /><br />Update: ugh....I decided to order this for a third time and it isn’t even being delivered in time (as it was promised).",[],B0794SCYM8,B0794SCYM8,AFNEQKDVYISDAX242ZJZU5LFSRYQ,1576022499729,0,True
5.0,attractive design,Pretty case that is heavier than I anticipated.,[],B06X6MR57J,B06X6MR57J,AF3IELI63FDNLEAGV2I6KYJ2LXFA,1522095497801,0,True
5.0,Pretty,Granddaughter loved this cover.  Pretty and mesmerizing movement just too bad phone was stolen!!,[],B0744DWCLR,B0744DWCLR,AF3IELI63FDNLEAGV2I6KYJ2LXFA,1510250783720,1,True
4.0,convenient,"didn't work after I added a case to my phone, even with rubber bumper removed but my daughter benefited from my purchase and she loves it",[],B019VPIETI,B019VPIETI,AF3IELI63FDNLEAGV2I6KYJ2LXFA,1461018610000,0,True
4.0,Stylish over sturdiness,"Fits phone nice, not loose or too big. Not much protection foe phone itself. More for a cautious phone owner that is looking for style",[],B07TXHRYTJ,B0768TVXS8,AHYB7U5MR2OG5BJPAVS5K5AZQCSA,1609631569919,0,True
3.0,To hard to put on,Could not get it on right. Could not use.🥲,[],B09CSP3B6T,B0C6F3FV4B,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1668232519836,0,True
5.0,Husband love the phone case,My husband loved the phone case,[],B09D57TDDN,B09NCYK6P4,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1668232452865,0,True
5.0,I loved it,I love it and the color,[],B09N9XYZKZ,B09N9X3GLZ,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1668232361626,0,True
5.0,I love to watch bands,I love to watch bands the other bands sweat this one does not easy to put on,[],B09ZQBV192,B09ZQCFY1B,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1665438872896,0,True
5.0,I love the phone case and the color,I love the phone case and the color,[],B0B65CKCWN,B0BJ65C8MC,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1663008514155,0,True
5.0,Dresses at the Apple Watch,Love the product,[],B09NGNGJZM,B09NGF7TG9,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1646884138915,1,True
1.0,Very sweaty on my wrist fogged up,Did not like it he definitely cannot work out with it sweat gets underneath it and it fogs up,[],B09J315BN9,B09YLZXLWN,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1644377243134,0,True
5.0,Wish I had more colors,Wish I had more colors,[],B095K2CNTQ,B095K3FSYQ,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1644377125161,0,True
5.0,I can charge three things at one time,I can charge three things at one time and I love the color and I love the size,[],B09J4DY9YL,B09FJR7RBF,AGYBOBPV47L6FRILNSZ7S6XFLPFA,1644377096976,0,True
5.0,Great inexpensive case for anime lovers!,My daughter loved this! Exactly as pictured! Great for anime lovers!,[],B07F6DS22F,B07F6DS22F,AEQPUFAW5OWSGOHVW53WT3STY5SQ,1609298800640,0,True
1.0,Cheaply made! Falling apart after 24 hours,Just received it. Have had it for 2 days and the hard cover on the back keeps falling off! I guess You get what you pay for.,[],B07K229SQW,B07K229SQW,AEQPUFAW5OWSGOHVW53WT3STY5SQ,1547074755794,5,True
5.0,Worth it,I love it !!!,[],B07S5JT6YT,B07S5K7BNZ,AHFJN6JDNJXMWRQLQE57MSSYNMPA,1617831178457,0,True
5.0,Great product and service.,"Works great, and charges fast.",[],B08P23JW5L,B08P23XWY2,AE6SFGOYFVW5332HQFP5TSJPOZYA,1637959392405,0,True
5.0,Great Product.  Excellent Price.,"My old Otter Box was getting a little loose around the edges, and I was tired of the color as well, so I bought this one.  Very pleased with my purchase, and the service was excellent.",[],B08N5JGWL8,B08N5JGWL8,AE6SFGOYFVW5332HQFP5TSJPOZYA,1619643976714,0,True
1.0,Really this is a rip off,If you can find one somewhere else. $32 for this is a rip off.,[],B08NRNNH9H,B08NRNNH9H,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1635160450330,0,True
3.0,It does hold the S pen,If the case was just to hold the S pen this case would get 5 stars but in protection for the phone forget that. No shock walls the case is way too flimsy. And make sure you buy the right S pen. You need the pen made the S21 ultra. I wanted to like the case. The case I have used most is the Speck Presidio 2 Grip.,[],B08T59FXGF,B08V87H21R,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1634256185644,0,True
1.0,junk,Just don't it junk,[],B08ZCRR3JN,B08ZCRR3JN,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1634131792586,0,True
2.0,Don't,Another not so good screen saver that leaves air bubbles. I put it on right I have put many of these on. I don't like this one you might,[],B08PYWB3ZQ,B09N6LD911,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1634131454948,0,True
5.0,Best phone yet,I love this phone it has everything and it does everything. And the camera,[],B08P54F6HB,B0B8PDLMMS,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1631145062923,1,True
5.0,Best of the best,By far the best case you can get. My phone has fallen 100s of times.,[],B08R12CQSF,B08R12CQSF,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1631143157849,0,True
5.0,These are great,Just what I hoped they would be. I have wrecked countless plugs with the old style plug. I bought these and not looking back. I have glued 2 of these onto my older devices.,[],B07GH5KJH2,B07XRXZZQ6,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1604865501535,0,True
3.0,Would like to be able to mount it in our trucks ...,I'm looking for a square one. Would like to be able to mount it in our trucks to the top of the console. Being round just will not work. But for home uses it's great.,[],B0143GESZO,B0143GESZO,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1519855509747,0,True
5.0,Love them,replaceable rubber ends just perfect. People with large fingers these are super easy to type with,[],B00BPK597I,B07CNBJFFT,AFAMOLAPKR3M2NPTMB362T2Q5RBQ,1430083009000,1,True
5.0,Great Buy,"I gave one to my Sister, I love mine.",[],B0825PY5YT,B0825PY5YT,AFUDWIMEA2LWNVEGMVVEOXFDBZTA,1602543455239,0,True
5.0,purple case,"I love this case, fits perfect and was easy to put on.",[],B0767YW6L3,B0768B5Q6T,AFUDWIMEA2LWNVEGMVVEOXFDBZTA,1544552356520,0,True
5.0,Five Stars,Pretty and durable. Thanks,[],B0142TTLO0,B0142TTLO0,AFUDWIMEA2LWNVEGMVVEOXFDBZTA,1459360057000,0,True
5.0,Bright Light,"So I did have a little bit of difficulty setting this up because it was hard but, when I finished setting the stand and turned the light on, it was BRIGHT! I I really like how you can set this into 3 different tones of brightness and another thing about is that the ring light is not that big but, it is good for YouTube videos on your desk or if you just want a light to shine on you while you're taking pictures and I like how I can also adjust the height of the stand. Overall it is a really nice ring light stand and it makes the quality of my pictures more clear.",[],B07PXJKR5L,B07PXJKR5L,AEWTKEIDMSOZ7Z3MOOEIXYPYUCCQ,1588171555775,3,True
5.0,Absolutely the best!!,My phone flew out the window on a rally turn at approx 50mph The next day we went to the same spot and there it was face down on the road without a scratch!! Not only great protection but not clunky and bulky looking like other otter boxes. Absolutely amazing. Don't mess around with other brands this one's the best,[],B08NCST6M1,B08NCST6M1,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1661913697376,0,True
3.0,Not so rapid,Takes a Norma amount of time not fast not slow,[],B07QZW8CVW,B07RKW7Y9R,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1654270214425,0,True
1.0,Shattered,Absolute unnecessary nonsense for a false sense of security. If you drop your phone on your screen it's likely to break till they develop one that doesn't,[],B07HRN9J19,B07HRN9J19,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1614865457978,0,False
5.0,Case and point,Excellent case aesthetically and functions well with good protection and access to cards,[],B08S3WZ1CS,B08S3WZ1CS,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1612713885712,1,True
1.0,Garbage,Ridiculous cheap looking garbage,[],B0761CT5HW,B0771G76SB,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1580638202638,0,False
1.0,One Star,Garbage...dollar store strictly,[],B078NV7XPQ,B078NV7XPQ,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1526889016921,0,True
1.0,Not needed,Really not necessary and you have to press really hard for something that is just plain cumbersome and doesn't stay on or work. Two thumbs way down,[],B0774QCZ22,B0774QCZ22,AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,1526888813146,0,True
4.0,Great idea,I wish it contained just a bit more product.,[],B087N85DXW,B0BTSTNNV9,AEPQUIWJI7FYDURUJIDWLMPBU2KA,1617737995770,1,True
5.0,Really cute!,"Bought this for my daughter, who is in her 20s. She loves it. So comfy and cute.",[],B08B8J2RCZ,B08B8J2RCZ,AEPQUIWJI7FYDURUJIDWLMPBU2KA,1602504065048,0,True
5.0,Looks great! Really looks like it came with the watch.,"Just received so impossible to rate durability. It looks like it was a cover that came on the watch.., I was really surprised about that. It’s a little tricky getting on, but to get a good fit , it can’t be any other way. I really recommend this and wish I had gotten it immediately when I got my watch.",[],B07MQTMND8,B0C6MBDVLS,AEPQUIWJI7FYDURUJIDWLMPBU2KA,1594829384915,0,True
5.0,Awesome casual look,"Great product. Easy to change band, easy to put on. Comfy and stylish.",[],B07V9MKGCL,B07V9MKGCL,AEPQUIWJI7FYDURUJIDWLMPBU2KA,1576250435584,0,True
5.0,Great idea,Wow have these made my life easier. Being able to  charge 2 items at once is so convenient,[],B076W1CN9Y,B076W1CN9Y,AEPQUIWJI7FYDURUJIDWLMPBU2KA,1575243748648,0,True
5.0,Awesome charging cord !,"I bought this mainly for my Kindle reader (I have one cat that loves to chew on any type of cord, so they don't last long in my house).  This double pack is sturdy and so far, cat resistant.  My favorite feature is the length of the cord, perfect for my midnight reading sessions when the battery starts to fade.  I can plug in to the wall outlet and still read in bed  LOL",[],B07PCPPYH5,B07PCPPYH5,AGYEAZK4OEYF2MSSTGJ5WNJDVZKA,1603630788895,0,True
5.0,Perfect fit,"I love this phone cover, the purple is a deep dark color, very pretty, and all cutouts align perfectly.  Great cover !!!",[],B01N4WYAFX,B07C8J9PHT,AGYEAZK4OEYF2MSSTGJ5WNJDVZKA,1547082074715,0,True
5.0,Five Stars,Item arrived as promised and on time.,[],B01BEJK532,B01BEJK532,AENNUY257PRSZMPQ5U5PFR642FDQ,1481989317000,0,True
5.0,Great stand!,This stand is sturdy and a good design.,[],B01M7U6F8T,B09XDSZ6C1,AH64T2MRMNF76UENPWCIMMCYTSZA,1678317492520,0,True
5.0,Great charger!,"These do exactly what they are designed to do, charge my phone. It was a great value!",[],B09D7G1YT6,B0C6F25P2P,AH64T2MRMNF76UENPWCIMMCYTSZA,1678317332965,0,True
5.0,Great case!,"This case does exactly what it was designed to do, protect my Iphone. I love the color and it's sleek look.",[],B0B4N5X5D7,B0B4N5X5D7,AH64T2MRMNF76UENPWCIMMCYTSZA,1678317013202,0,True
5.0,Very handy and nice,These are little life savers. So easy to install and the picture quality is not interfered with the cover over the lens. I would recommend and for the price you get three of them. You always have a spare.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1fJQ8TCcJS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1fJQ8TCcJS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1fJQ8TCcJS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07QB62JNK,B07QB62JNK,AFTQMFNQNWDTYDQDF3IC4W7TLVOQ,1622927880377,0,True
4.0,Jury still out,You get what you pay for most the time however I think this case went above my expectations for the cost. Well update review after I’ve used it a while only had it one day.,[],B086BP6RPM,B08LPZQNN3,AFTQMFNQNWDTYDQDF3IC4W7TLVOQ,1622926829540,0,False
4.0,Love it,"In general I am happy with this product. The edges are very sharp, so I smoothed it out with sandpaper. I minus one star for that. It’s a pretty tight fit. No rattling when I’m driving. iPhone 13 pro max sits well in it.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61NA-gNO3XL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61NA-gNO3XL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61NA-gNO3XL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71raC6TMJ0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71raC6TMJ0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71raC6TMJ0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B093BQPSJL,B0BB6YD8TC,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1655959227219,0,True
1.0,It sticks well,"It’s very sticky… it’s removable… it fits my phone with the case on… but also leave sticky residue behind. So unless you want to leave it where it is, this is not a good purchase.",[],B07TZSC1P3,B0BJ5WJY34,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1641549211908,0,True
5.0,Great,Works well !!! Coworker asked me “what’s wrong with your screen? why is your screen so dark.”  …. Nosy ….,[],B099KB57C3,B099KS7TFM,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1638713045515,0,True
5.0,Very good quality,"Been using this brand of phone case for almost 10 years. Still love it! Lightweight, durable, low price!",[],B096J9ZSG1,B096HLB5WB,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1637644736272,0,True
1.0,Does not fit iPhone X - refund is Amazon credit!!,"Purchased 2 Lifeproof FRE iPhone X case... it does not fit, too small. This explains why it was 50% cheaper than other sellers. It is a waste of time and money. The refund is Amazon credit!!",[],B00Z7SZ1D6,B07B533CQ1,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1588536642299,0,True
2.0,Love the color but it does not last,"Day 1:<br /><br />It can fit 4 cards OR 3 cards + 1 dollar bill folded in half. I thought I'd be able to prop the phone in landscape with the wallet part open, but it will not stay in place .. keeps slipping, which is why I minus 1 star;  but so far so good, I will update on durability later.<br /><br />Update:<br />Minus another star.. loose threads.. just like other reviews has mentioned.<br /><br />Update:<br />Minus one more star.. Took it off my phone... it looks dirty now and my phone gets really hot during charging.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61g3VWt+-IL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61g3VWt+-IL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61g3VWt+-IL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07PPKKYDG,B07PPKKYDG,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1569979456713,0,True
3.0,"A tiny bit defected, but too lazy to return it","It was easy to insert the pen, it feels nice and cover tip can be used as a stylus. However I deducted 2 stars because there’s a gap between the body and the cap. It’s not fully covered as the sellers image advertised","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/618p0KIAEuL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/618p0KIAEuL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/618p0KIAEuL.jpg', 'attachment_type': 'IMAGE'}]",B07KQRJRBM,B07KQRJRBM,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1550702020504,0,True
5.0,5 star customer service,"The adhesive sticks very well. First day, so far so good! 5 stars<br /><br />update:<br />it's been a week, the nice shiny grey color has been scratched off  about 20%... and it can no longer hold the phone in portrait position, it can still hold the phone in landscape position. this is just one week... I feel disappointed... a week is way too short, I do not recommend this product, unless you want to invest in a new one every month<br /><br />Update: 12/4/2018<br />A very nice lady contacted me via email apologized for their defective product and offered a refund. Customer service definitely deserve a 5 star rating! Finally, seller who cares about the quality of their product =)",[],B07FYJJZDR,B07N2V7ZMD,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1541830472678,2,True
5.0,highly recommend this product,"Perfect fit on my ninebot scooters, it looks flimsy... but it's the opposite, it's very good quality, very sturdy and hold my phone in place while I ride over bumpy roads. I love the glow in the dark feature.",[],B01HC2RJ3Y,B01HC2RJ3Y,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1526192920711,0,True
5.0,"Very good quality, light weight","Very good quality, light weight, and very pretty light pink. The protective film was a bit difficult to pull off, there’s no tab to pull on... but still love the case",[],B074CNB32X,B08DMKGHYK,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1522014281744,0,True
3.0,"Output is definitely not 4A, not even 2A","It had 25% charge when it arrived and took about half day to charge to 100% using my iPad charger, considering the high capacity the charging time is reasonable.<br /><br />iPhone 6s:<br />Charging from 32%-100% took 1 hour 38 minutes. A bit slow for 4A output ... ?!?!<br />When I charged from 3%-100% using my ipad charger which is 2A output, it took about 1 hour 30 hour.<br /><br />iPad Air:<br />Charging from 38%-100% took 5 hours 25 minutes!!!<br />Charging from 5% - 100% using the 2A charger took about 4 hours. Again, Astro E7's 4A output took longer than 2A....<br /><br />It obviously does not live up to quick charge advertisment, however, I gave it 3 stars anyways because $50 for 26800mAh is a really good deal.",[],B00M3073L4,B00M3073L4,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1471839020000,0,True
5.0,Five Stars,It's the one phone case that can afford to be dropped!,[],B008ER2U3Q,B008ER2U3Q,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1440051656000,0,True
5.0,Best of the best,"Dropped my phone so much till the case cracked, and my phone was still like new! And yes, it's completely waterproof !",[],B005WUHAX8,B00GGAOZVS,AG7WKTZINOFIXMZJYIPKIB7PV7NQ,1390193127000,0,True
2.0,cover does not stay closed. Magnet does not work at all,Like everything about it except:<br />It will not stay closed and for that reason I think I have to return it.,[],B0797J6SRF,B07B82T21V,AFPHB3EWV5G6DRPMZGJAHWOJSSTQ,1556569259730,0,True
5.0,Better than expected!,Very happy with purchase.,[],B07TJ9XQ58,B0BPQRDLRB,AFRTHV24JEJE7DISYXI4BC5YB3MQ,1570563654654,0,True
5.0,It works,It works great in my car,[],B07J6FWK57,B07J6FWK57,AHN4W5UPINW54AZAYFQS4XZTWYDQ,1576456148028,0,True
5.0,It worked for me,It works,[],B0092KJ9BU,B0092KJ9BU,AHN4W5UPINW54AZAYFQS4XZTWYDQ,1539490381962,0,True
2.0,Two Stars,It was supposed to fit the phone i ordered. Nope!!!!!,[],B008NAYNBG,B008NAYNBG,AEHVSZ72XXI4SU6XUNXMJAXUYN6Q,1467516432000,0,True
4.0,Does what it supposed to do,Good for the price,[],B07HRGMNKF,B0C748XYB4,AGWL3SAUWG5YLVWHHSG57DKTGGDA,1549118533842,0,True
5.0,Great item to have.,Very handy item to have. Keeps my hands free. Very sturdy for the price.,[],B072QVXMLJ,B0BYS7ZYJ1,AF74IF7IL2FWPDLYS7BSSWQA7LCA,1612466616094,0,True
5.0,Bright and easy to find.,The color is perfect to locate easily,[],B0B58C776G,B0B37PWMVY,AEE4BXFE7TFTVFCF67SANXQOQBVA,1677984992757,0,True
5.0,Love this case.,This case is nice looking and durable.  It is well made.  People comment on my nice looking phone and the reality is.. they are looking at this case.  I would highly recommend this case for durablity and looks.,[],B08T388N6K,B08V91MWT8,AEE4BXFE7TFTVFCF67SANXQOQBVA,1622920841307,1,True
5.0,works well,well made and helps with muscle issues,[],B01BZ18HI4,B01BZ18HI4,AEE4BXFE7TFTVFCF67SANXQOQBVA,1561941421579,0,True
5.0,excellent watch charger,woks very well.  nice and easy... charges fast,[],B078NTQHDJ,B078NTQHDJ,AEE4BXFE7TFTVFCF67SANXQOQBVA,1540510423096,1,True
4.0,works great to tear up the pulled,works great  to tear up the pulled pork,[],B01JRSUF5K,B01JRSUF5K,AEE4BXFE7TFTVFCF67SANXQOQBVA,1478455467000,0,False
4.0,Four Stars,will make cute gifts,[],B00UG0T92Y,B07L1DN3TR,AEE4BXFE7TFTVFCF67SANXQOQBVA,1450409333000,0,True
5.0,Phone purse,I would recommend this product,[],B07PT4B7NG,B07PT4B7NG,AHW2TASGYIZN2MI2HLI2QVBPHGNA,1620750969363,0,True
5.0,Digging it,This is working great for me and bought one for someone else for Christmas and they seem to dig it as well!,[],B07SMBHRKN,B07SMBHRKN,AER3KQQTR7T3N6ZIOUMB4VDALL2Q,1641499993020,0,True
5.0,Dig it,Exactly as expected and great price!,[],B07JFNKMK5,B0C5Y5ZZDH,AER3KQQTR7T3N6ZIOUMB4VDALL2Q,1577455035822,0,True
5.0,Nice overall,"I think it’s great. Just got it today. Zipper concerns me, it feels a little cheap, but we shall see.",[],B071K8DLPD,B071K8DLPD,AER3KQQTR7T3N6ZIOUMB4VDALL2Q,1556075982625,0,True
5.0,Super cute,Adorable and many compliments,[],B0194X7ETI,B0194X7ETI,AER3KQQTR7T3N6ZIOUMB4VDALL2Q,1474669318000,0,True
3.0,"a little small, but good price.","it sticks really well and is cute, just wish it stuck out more for my fingers to hold it a little easier.",[],B07ZCLV2H2,B07ZCLV2H2,AFGC44UF7B4Q6OEJGD7ROSWIRSEA,1589999855188,0,True
5.0,Beautiful stylish case!!!!,"Well made, the iridescent/holo part is properly sealed in the case so you’re not just getting a clear case is a removable shiny paper.  The case is slightly raised to add a lil protection on the glass. I have added a protective glass and my phone have fallen few times and so far so good.  I have received many compliments about my case.  My boyfriend on the other hand wished I’d just get the bulky otter box already. Lol. If otterbox makes cases as beautiful as this one, I’ll be the first in line.",[],B08F76MPQ3,B09L9X63MT,AG3XU5GJ7ATYTRQ3664DTIOF2BRA,1626195292402,0,True
5.0,Love this,Really pretty case,[],B075SXSJX2,B075SXSJX2,AG3XU5GJ7ATYTRQ3664DTIOF2BRA,1546481635937,0,True
5.0,You will love it!!,This is the BEST phone stand ever! I have them all over the house. They are very sturdy (I bought one on Amazon that looks similar but it was flimsy) and will hold whatever angle you bend them in to. They are excellent for hands-free Face timing and video watching. They also fold down to fit in your bag for travel. And the price is great!,[],B08NPMDR97,B08NPSRJRL,AE3LOM7QWQC2PDQJ3KDBWSTIAEXA,1656391502835,0,True
5.0,BEST EVER,"Just what I wanted in an armband. It fits my iPhone 11 perfectly. It also fits my arm perfectly, I am a woman with a 10 inch circumference arm.  It had two slots for threading the strap, one that is closer in for smaller arms and one further out for bigger arms. Two things about it I love: I can turn the phone towards me to see the screen easily. Also, I don't have to try and type on the touchscreen through a layer of plastic which was very difficult on my old armband. And the price was good on top of it!",[],B072C3SCW6,B07PHYVJNJ,AE3LOM7QWQC2PDQJ3KDBWSTIAEXA,1584061403576,0,True
5.0,An applicator to position the screen protector correctly-BRILLIANT IDEA,This is the absolute BEST for ease of application! You simply place the applicator with the new glass screen protector on your cleaned phone and then remove applicator. Voila! The new glass screen protector is in place in the exact place it should be. MUCH better than trying to line up the protector on your own.,[],B01KKLNDPM,B01KKLNDPM,AE3LOM7QWQC2PDQJ3KDBWSTIAEXA,1572568595563,0,True
5.0,Good case!,I wanted a clear case and this fits my iphone 7 just right. Very nice looking. I have dropped my phone multiple times and the case protected it well.,[],B01KF0FJX2,B096Z4H1CP,AE3LOM7QWQC2PDQJ3KDBWSTIAEXA,1566871733867,0,True
5.0,Great Product,I used this on my iPhone 6s. It goes on easily without bubbling. It’s durable and doesn’t distort the screen visibility. I’m very happy with it.,[],B01KBQ6I3A,B01KBQ6I3A,AHNI7LY6NHWHIORTEVNZNBEK6KTQ,1534449413492,0,True
